country,percent
AGO,0.071964087
QAT,4.070728915
BGD,0.036170407
BGR,2.908154025
PAK,0.055357238
PAN,3.836864509
VNM,0.128926663
KOR,23.55219445
PRK,23.55219445
BWA,1.122391474
TZA,0.075130889
KNA,4.400440044
GIB,5.936978297
DJI,0.105761909
GIN,0.060808919
FIN,32.29509229
THA,2.426242432
SYC,6.229054803
NPL,0.146668869
MAR,0.175595345
YEM,0.056628675
PHL,1.431608803
ZAF,4.116249583
KIR,1.211577838
MNE,0
VIR,11.07460593
BEN,0.154906741
GUF,1.258241482
BEL,13.77221446
GUM,8.497176323
GBR,21.29363827
GUY,3.966354735
CRI,3.904323257
CMR,0.129067581
LSO,0.05380446
HUN,5.857840749
BLZ,4.076740564
TTO,5.814250962
TCD,0.012321728
GEO,0.416343567
MHL,0.966071567
DOM,1.104743874
BLR,0.494881245
GRD,2.473166147
GRL,21.60261331
AND,7.635686143
MOZ,0.056250629
MKD,1.49733026
VCT,2.7820023
TJK,0.032791858
MEX,1.857436221
LCA,1.932105802
IND,0.273224277
NOR,40
FJI,0.942462063
HND,0.573575476
SMR,42.80331575
PER,1.952497608
VUT,0.538300048
COG,0.001009076
ETH,0.012541599
COM,0.148162964
COL,1.697730794
GGY,15.2
MDG,0.168608781
ANT,1.099426649
MDV,1.119908615
SRB,0
LTU,2.9230547
RWA,0.067176482
ZMB,0.147053172
POL,5.45644373
JEY,6.946856547
MDA,0.600695269
AUS,40.7837839
AUT,23.0443171
PLW,0
ALB,0.081437045
MMR,0.000151709
GNQ,0.097415945
WSM,0.285308333
UKR,0.405385448
GNB,0.117702448
TON,1.01796712
CAN,36.18644004
ERI,0.025495028
GRC,6.877292144
SOM,0.013910394
GAB,0.249009564
IRQ,0
IRL,10.93380859
ABW,4.506179098
SYR,0.124295462
NZL,41.49448266
NCL,5.688147323
ARE,14.94269899
ARG,3.284481956
SDN,0.008794581
SSD,0.008794581
BHR,4.720358118
ARM,0.970737757
PNG,0.667113315
LIE,0
EGY,0.290445278
NAM,0.336217708
SVK,5.437758139
GHA,0.104895466
BOL,0.981815187
FSM,2.797594069
JOR,2.526965353
LBR,0.011328732
LBY,0.133617289
MYS,12.3055022
PRI,5.265682651
CPV,1.159982461
PRT,14.74233784
KHM,0.031969578
PRY,0.38165732
SAU,0.49358534
LBN,5.376809498
SVN,12.61093843
BFA,0.061780293
CHE,34
MRT,0.118464464
HRV,4.405359119
CHL,4.103419297
CHN,0.708187957
JAM,2.355688556
URY,9.972765285
NIC,0.497901643
KAZ,0.464277218
PYF,3.448900232
NGA,0.041038723
PSE,0
COD,0.001009076
DEU,20.84598264
LKA,0.348414425
MWI,0.087278755
CIV,0.118685917
UGA,0.10554394
TKM,0.04502077
NLD,39.17600725
BMU,39.94758876
ROU,2.697580217
MNG,0.50847156
MAC,9.212005085
AFG,0
BDI,0.039204469
LVA,4.387409055
RUS,1.018984614
HTI,0.070658478
STP,0.363203161
BTN,0.137571514
CZE,6.832802018
ATG,5.300681138
MUS,4.652213227
DMA,2.932164377
LUX,17.3879578
ISR,13.43612191
IDN,0.444415936
SUR,1.891871357
ISL,41.29456671
NER,0.028136022
ECU,0.823371634
HKG,21.23068197
SEN,0.311090952
TLS,0
FRA,9.125317889
GMB,0.715827015
FRO,22.29753835
GTM,0.592652945
DNK,30.59204065
ZWE,0.161675528
CUB,0.314690541
KEN,0.114256028
TUR,2.292117685
OMN,2.515665987
TUV,0
ITA,14.37841019
BRN,7.671041206
TUN,1.602494764
BRB,2.376247035
BRA,2.038732184
USA,35.84872446
SWE,41.43278316
AZE,0.099228942
LAO,0.037780708
SWZ,0.4707176
VEN,2.839825767
CYP,11.34239866
BIH,0.1943742
CAF,0.040894287
SGP,24.15543693
IRN,0.378569095
UZB,0.030688343
KWT,4.756222209
TGO,0.590363264
CYM,0
EST,14.50089724
ESP,7.085039678
SLV,0.845428741
MLI,0.060909873
MLT,7.759798038
SLE,0.048490656
BHS,3.764557822
SLB,0.494541498
JPN,21.39129031
KGZ,0.20471135
DZA,0.199523843
NRU,0
